g/2021 USD, purchaser price","3.57e-08","9.17e-08","1.27e-07","111300"
111310,"Orange Groves","HFC-23","kg/2021 USD, purchaser price","6.01e-09","3.54e-09","9.54e-09","111300"
111310,"Orange Groves","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.01e-10","1.34e-10","2.35e-10","111300"
111310,"Orange Groves","Methane","kg/2021 USD, purchaser price","5.98e-04","2.72e-04","8.71e-04","111300"
111310,"Orange Groves","HFC-143a","kg/2021 USD, purchaser price","2.20e-08","5.66e-08","7.87e-08","111300"
111310,"Orange Groves","HFC-134a","kg/2021 USD, purchaser price","1.53e-07","3.89e-07","5.42e-07","111300"
111310,"Orange Groves","Nitrous oxide","kg/2021 USD, purchaser price","7.10e-04","8.16e-06","7.18e-04","111300"
111310,"Orange Groves","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","5.95e-08","1.53e-07","2.13e-07","111300"
111310,"Orange Groves","HFC-236fa","kg/2021 USD, purchaser price","3.97e-10","1.02e-09","1.42e-09","111300"
111310,"Orange Groves","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.65e-10","4.81e-10","8.45e-10","111300"
111310,"Orange Groves","Hexafluoroethane","kg/2021 USD, purchaser price","1.71e-09","1.76e-09","3.47e-09","111300"
111310,"Orange Groves","HFC-125","kg/2021 USD, purchaser price","5.91e-08","1.52e-07","2.11e-07","111300"
111320,"Citrus (except Orange) Groves","Carbon dioxide","kg/2021 USD, purchaser price","1.91e-01","6.99e-02","2.61e-01","111300"
111320,"Citrus (except Orange) Groves","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","5.95e-08","1.53e-07","2.13e-07","111300"
111320,"Citrus (except Orange) Groves","Nitrous oxide","kg/2021 USD, purchaser price","7.10e-04","8.16e-06","7.18e-04","111300"
111320,"Citrus (except Orange) Groves","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.01e-10","1.34e-10","2.35e-10","111300"
111320,"Citrus (except Orange) Groves","HFC-143a","kg/2021 USD, purchaser price","2.20e-08","5.66e-08","7.87e-08","111300"
111320,"Citrus (except Orange) Groves","Perfluoropropane","kg/2021 USD, purchaser price","1.18e-10","1.56e-10","2.74e-10","111300"
111320,"Citrus (except Orange) Groves","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.65e-10","4.81e-10","8.45e-10","111300"
111320,"Citrus (except Orange) Groves","HFC-23","kg/2021 USD, purchaser price","6.01e-09","3.54e-09","9.54e-09","111300"
111320,"Citrus (except Orange) Groves","HFC-134a","kg/2021 USD, purchaser price","1.53e-07","3.89e-07","5.42e-07","111300"
111320,"Citrus (except Orange) Groves","Carbon tetrafluoride","kg/2021 USD, purchaser price","7.82e-09","7.15e-09","1.50e-08","111300"
111320,"Citrus (except Orange) Groves","Methane","kg/2021 USD, purchaser price","5.98e-04","2.72e-04","8.71e-04","111300"
111320,"Citrus (except Orange) Groves","HFC-32","kg/2021 USD, purchaser price","3.57e-08","9.17e-08","1.27e-07","111300"
111320,"Citrus (except Orange) Groves","Sulfur hexafluoride","kg/2021 USD, purchaser price","4.37e-09","4.18e-09","8.56e-09","111300"
111320,"Citrus (except Orange) Groves","HFC-236fa","kg/2021 USD, purchaser price","3.97e-10","1.02e-09","1.42e-09","111300"
111320,"Citrus (except Orange) Groves","Hexafluoroethane","kg/2021 USD, purchaser price","1.71e-09","1.76e-09","3.47e-09","111300"
111320,"Citrus (except Orange) Groves","HFC-125","kg/2021 USD, purchaser price","5.91e-08","1.52e-07","2.11e-07","111300"
111331,"Apple Orchards","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.01e-10","1.34e-10","2.35e-10","111300"
111331,"Apple Orchards","HFC-134a","kg/2021 USD, purchaser price","1.53e-07","3.89e-07","5.42e-07","111300"
111331,"Apple Orchards","HFC-23","kg/2021 USD, purchaser price","6.01e-09","3.54e-09","9.54e-09","111300"
111331,"Apple Orchards","HFC-125","kg/2021 USD, purchaser price","5.91e-08","1.52e-07","2.11e-07","111300"
