ice","4.53e-10","1.12e-10","5.65e-10","335911"
335911,"Storage Battery Manufacturing","Perfluoropropane","kg/2021 USD, purchaser price","5.29e-10","1.30e-10","6.59e-10","335911"
335911,"Storage Battery Manufacturing","Sulfur hexafluoride","kg/2021 USD, purchaser price","2.27e-07","3.96e-09","2.31e-07","335911"
335912,"Primary Battery Manufacturing","Carbon dioxide","kg/2021 USD, purchaser price","1.31e-01","7.02e-02","2.02e-01","335912"
335912,"Primary Battery Manufacturing","Carbon tetrafluoride","kg/2021 USD, purchaser price","5.38e-08","8.85e-09","6.26e-08","335912"
335912,"Primary Battery Manufacturing","Hexafluoroethane","kg/2021 USD, purchaser price","1.19e-08","2.18e-09","1.41e-08","335912"
335912,"Primary Battery Manufacturing","HFC-125","kg/2021 USD, purchaser price","1.03e-07","1.76e-07","2.79e-07","335912"
335912,"Primary Battery Manufacturing","HFC-134a","kg/2021 USD, purchaser price","3.92e-07","4.51e-07","8.43e-07","335912"
335912,"Primary Battery Manufacturing","HFC-143a","kg/2021 USD, purchaser price","3.83e-08","6.55e-08","1.04e-07","335912"
335912,"Primary Battery Manufacturing","HFC-23","kg/2021 USD, purchaser price","1.18e-08","3.56e-09","1.53e-08","335912"
335912,"Primary Battery Manufacturing","HFC-236fa","kg/2021 USD, purchaser price","6.90e-10","1.18e-09","1.87e-09","335912"
335912,"Primary Battery Manufacturing","HFC-32","kg/2021 USD, purchaser price","6.20e-08","1.06e-07","1.68e-07","335912"
335912,"Primary Battery Manufacturing","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.03e-07","1.77e-07","2.80e-07","335912"
335912,"Primary Battery Manufacturing","Methane","kg/2021 USD, purchaser price","3.24e-04","2.52e-04","5.76e-04","335912"
335912,"Primary Battery Manufacturing","Nitrogen trifluoride","kg/2021 USD, purchaser price","2.55e-09","5.98e-10","3.15e-09","335912"
335912,"Primary Battery Manufacturing","Nitrous oxide","kg/2021 USD, purchaser price","7.15e-06","1.08e-05","1.79e-05","335912"
335912,"Primary Battery Manufacturing","Perfluorocyclobutane","kg/2021 USD, purchaser price","7.10e-10","1.66e-10","8.77e-10","335912"
335912,"Primary Battery Manufacturing","Perfluoropropane","kg/2021 USD, purchaser price","8.29e-10","1.94e-10","1.02e-09","335912"
335912,"Primary Battery Manufacturing","Sulfur hexafluoride","kg/2021 USD, purchaser price","7.97e-08","6.70e-09","8.64e-08","335912"
335921,"Fiber Optic Cable Manufacturing","Carbon dioxide","kg/2021 USD, purchaser price","2.95e-01","2.59e-02","3.21e-01","335920"
335921,"Fiber Optic Cable Manufacturing","HFC-236fa","kg/2021 USD, purchaser price","1.21e-09","5.53e-10","1.76e-09","335920"
335921,"Fiber Optic Cable Manufacturing","Carbon tetrafluoride","kg/2021 USD, purchaser price","3.31e-07","5.39e-09","3.36e-07","335920"
335921,"Fiber Optic Cable Manufacturing","HFC-32","kg/2021 USD, purchaser price","1.08e-07","4.97e-08","1.58e-07","335920"
335921,"Fiber Optic Cable Manufacturing","Hexafluoroethane","kg/2021 USD, purchaser price","5.59e-08","1.39e-09","5.73e-08","335920"
335921,"Fiber Optic Cable Manufacturing","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.81e-07","8.29e-08","2.63e-07","335920"
335921,"Fiber Optic Cable Manufacturing","HFC-125","kg/2021 USD, purchaser price","1.79e-07","8.23e-08","2.62e-07","335920"
335921,"Fiber Optic Cable Manufacturing","Methane","kg/2021 USD, purchaser price","6.68e-04","1.11e-04","7.79e-04","335920"
