, purchaser price","1.34e-05","1.40e-05","2.74e-05","333316"
333316,"Photographic and Photocopying Equipment Manufacturing","Perfluorocyclobutane","kg/2021 USD, purchaser price","2.03e-09","2.99e-10","2.33e-09","333316"
333316,"Photographic and Photocopying Equipment Manufacturing","Perfluoropropane","kg/2021 USD, purchaser price","2.37e-09","3.49e-10","2.72e-09","333316"
333316,"Photographic and Photocopying Equipment Manufacturing","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.18e-08","7.30e-09","1.91e-08","333316"
333318,"Other Commercial and Service Industry Machinery Manufacturing","Carbon dioxide","kg/2021 USD, purchaser price","1.68e-01","4.47e-02","2.13e-01","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","Carbon tetrafluoride","kg/2021 USD, purchaser price","8.34e-08","8.24e-09","9.16e-08","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","Hexafluoroethane","kg/2021 USD, purchaser price","1.85e-08","2.11e-09","2.06e-08","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","HFC-125","kg/2021 USD, purchaser price","5.34e-07","1.32e-07","6.66e-07","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","HFC-134a","kg/2021 USD, purchaser price","1.38e-06","3.38e-07","1.72e-06","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","HFC-143a","kg/2021 USD, purchaser price","1.99e-07","4.92e-08","2.48e-07","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","HFC-23","kg/2021 USD, purchaser price","1.28e-08","4.15e-09","1.70e-08","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","HFC-236fa","kg/2021 USD, purchaser price","3.59e-09","8.87e-10","4.48e-09","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","HFC-32","kg/2021 USD, purchaser price","3.23e-07","7.97e-08","4.02e-07","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","5.38e-07","1.33e-07","6.71e-07","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","Methane","kg/2021 USD, purchaser price","5.16e-04","1.87e-04","7.04e-04","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","Nitrogen trifluoride","kg/2021 USD, purchaser price","4.02e-09","6.11e-10","4.63e-09","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","Nitrous oxide","kg/2021 USD, purchaser price","1.12e-05","7.59e-06","1.88e-05","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.12e-09","1.70e-10","1.29e-09","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","Perfluoropropane","kg/2021 USD, purchaser price","1.30e-09","1.98e-10","1.50e-09","333318"
333318,"Other Commercial and Service Industry Machinery Manufacturing","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.76e-08","3.66e-09","2.13e-08","333318"
333413,"Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing","Carbon dioxide","kg/2021 USD, purchaser price","1.79e-01","3.11e-02","2.10e-01","333413"
333413,"Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing","Carbon tetrafluoride","kg/2021 USD, purchaser price","2.79e-07","5.17e-09","2.85e-07","333413"
