4"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Carbon dioxide","kg/2021 USD, purchaser price","7.08e-02","3.16e-02","1.02e-01","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Carbon tetrafluoride","kg/2021 USD, purchaser price","3.99e-08","4.02e-09","4.40e-08","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Hexafluoroethane","kg/2021 USD, purchaser price","1.08e-08","1.01e-09","1.18e-08","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","HFC-125","kg/2021 USD, purchaser price","1.27e-07","7.49e-08","2.02e-07","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","HFC-134a","kg/2021 USD, purchaser price","3.31e-07","1.92e-07","5.23e-07","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","HFC-143a","kg/2021 USD, purchaser price","4.73e-08","2.79e-08","7.53e-08","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","HFC-23","kg/2021 USD, purchaser price","5.88e-09","2.15e-09","8.03e-09","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","HFC-236fa","kg/2021 USD, purchaser price","8.54e-10","5.03e-10","1.36e-09","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","HFC-32","kg/2021 USD, purchaser price","7.67e-08","4.52e-08","1.22e-07","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.28e-07","7.54e-08","2.03e-07","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Methane","kg/2021 USD, purchaser price","2.00e-04","1.31e-04","3.30e-04","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Nitrogen trifluoride","kg/2021 USD, purchaser price","3.32e-09","2.86e-10","3.60e-09","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Nitrous oxide","kg/2021 USD, purchaser price","5.88e-06","3.94e-06","9.83e-06","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Perfluorocyclobutane","kg/2021 USD, purchaser price","9.23e-10","7.96e-11","1.00e-09","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Perfluoropropane","kg/2021 USD, purchaser price","1.08e-09","9.29e-11","1.17e-09","334515"
334515,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","Sulfur hexafluoride","kg/2021 USD, purchaser price","1.12e-08","1.75e-09","1.29e-08","334515"
334516,"Analytical Laboratory Instrument Manufacturing","Carbon dioxide","kg/2021 USD, purchaser price","5.37e-02","2.73e-02","8.11e-02","334516"
334516,"Analytical Laboratory Instrument Manufacturing","Carbon tetrafluoride","kg/2021 USD, purchaser price","4.41e-08","3.52e-09","4.76e-08","334516"
334516,"Analytical Laboratory Instrument Manufacturing","Hexafluoroethane","kg/2021 USD, purchaser price","8.84e-09","8.88e-10","9.73e-09","334516"
334516,"Analytical Laboratory Instrument Manufacturing","HFC-125","kg/2021 USD, purchaser price","7.09e-08","6.53e-08","1.36e-07","334516"
334516,"Analytical Laboratory Instrument Manufacturing","HFC-134a","kg/2021 USD, purchaser price","1.88e-07","1.67e-07","3.55e-07","334516"
334516,"Analytical Laboratory Instrument Manufacturing","HFC-143a","kg/2021 USD, purchaser price","2.64e-08","2.43e-08","5.08e-08","334516"
