SD, purchaser price","1.06e-05","0.00e+00","1.06e-05","541400"
541430,"Graphic Design Services","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.79e-07","0.00e+00","1.79e-07","541400"
541430,"Graphic Design Services","HFC-23","kg/2021 USD, purchaser price","1.09e-08","0.00e+00","1.09e-08","541400"
541430,"Graphic Design Services","HFC-125","kg/2021 USD, purchaser price","1.77e-07","0.00e+00","1.77e-07","541400"
541430,"Graphic Design Services","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.98e-10","0.00e+00","1.98e-10","541400"
541430,"Graphic Design Services","Methane","kg/2021 USD, purchaser price","2.25e-04","0.00e+00","2.25e-04","541400"
541430,"Graphic Design Services","HFC-236fa","kg/2021 USD, purchaser price","1.19e-09","0.00e+00","1.19e-09","541400"
541430,"Graphic Design Services","HFC-134a","kg/2021 USD, purchaser price","4.55e-07","0.00e+00","4.55e-07","541400"
541430,"Graphic Design Services","Perfluoropropane","kg/2021 USD, purchaser price","2.31e-10","0.00e+00","2.31e-10","541400"
541430,"Graphic Design Services","Nitrogen trifluoride","kg/2021 USD, purchaser price","7.13e-10","0.00e+00","7.13e-10","541400"
541430,"Graphic Design Services","HFC-32","kg/2021 USD, purchaser price","1.07e-07","0.00e+00","1.07e-07","541400"
541430,"Graphic Design Services","HFC-143a","kg/2021 USD, purchaser price","6.61e-08","0.00e+00","6.61e-08","541400"
541430,"Graphic Design Services","Sulfur hexafluoride","kg/2021 USD, purchaser price","5.68e-09","0.00e+00","5.68e-09","541400"
541490,"Other Specialized Design Services","Carbon dioxide","kg/2021 USD, purchaser price","7.71e-02","0.00e+00","7.71e-02","541400"
541490,"Other Specialized Design Services","Methane","kg/2021 USD, purchaser price","2.25e-04","0.00e+00","2.25e-04","541400"
541490,"Other Specialized Design Services","HFC-236fa","kg/2021 USD, purchaser price","1.19e-09","0.00e+00","1.19e-09","541400"
541490,"Other Specialized Design Services","HFC-134a","kg/2021 USD, purchaser price","4.55e-07","0.00e+00","4.55e-07","541400"
541490,"Other Specialized Design Services","Carbon tetrafluoride","kg/2021 USD, purchaser price","1.45e-08","0.00e+00","1.45e-08","541400"
541490,"Other Specialized Design Services","Nitrogen trifluoride","kg/2021 USD, purchaser price","7.13e-10","0.00e+00","7.13e-10","541400"
541490,"Other Specialized Design Services","HFC-32","kg/2021 USD, purchaser price","1.07e-07","0.00e+00","1.07e-07","541400"
541490,"Other Specialized Design Services","HFC-143a","kg/2021 USD, purchaser price","6.61e-08","0.00e+00","6.61e-08","541400"
541490,"Other Specialized Design Services","Hexafluoroethane","kg/2021 USD, purchaser price","3.23e-09","0.00e+00","3.23e-09","541400"
541490,"Other Specialized Design Services","Nitrous oxide","kg/2021 USD, purchaser price","1.06e-05","0.00e+00","1.06e-05","541400"
541490,"Other Specialized Design Services","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.79e-07","0.00e+00","1.79e-07","541400"
541490,"Other Specialized Design Services","HFC-23","kg/2021 USD, purchaser price","1.09e-08","0.00e+00","1.09e-08","541400"
541490,"Other Specialized Design Services","HFC-125","kg/2021 USD, purchaser price","1.77e-07","0.00e+00","1.77e-07","541400"
541490,"Other Specialized Design Services","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.98e-10","0.00e+00","1.98e-10","541400"
541490,"Other Specialized Design Services","Perfluoropropane","kg/2021 USD, purchaser price","2.31e-10","0.00e+00","2.31e-10","541400"
541490,"Other Specialized Design Services","Sulfur hexafluoride","kg/2021 USD, purchaser price","5.68e-09","0.00e+00","5.68e-09","541400"
541511,"Custom Computer Programming Services","Carbon dioxide","kg/2021 USD, purchaser price","8.06e-02","0.00e+00","8.06e-02","541511"
541511,"Custom Computer Programming Services","Carbon tetrafluoride","kg/2021 USD, purchaser price","2.71e-08","0.00e+00","2.71e-08","541511"
541511,"Custom Computer Programming Services","Hexafluoroethane","kg/2021 USD, purchaser price","7.78e-09","0.00e+00","7.78e-09","541511"
541511,"Custom Computer Programming Services","HFC-125","kg/2021 USD, purchaser price","3.52e-07","0.00e+00","3.52e-07","541511"
541511,"Custom Computer Programming Services","HFC-134a","kg/2021 USD, purchaser price","9.03e-07","0.00e+00","9.03e-07","541511"
541511,"Custom Computer Programming Services","HFC-143a","kg/2021 USD, purchaser price","1.31e-07","0.00e+00","1.31e-07","541511"
541511,"Custom Computer Programming Services","HFC-23","kg/2021 USD, purchaser price","1.02e-08","0.00e+00","1.02e-08","541511"
541511,"Custom Computer Programming Services","HFC-236fa","kg/2021 USD, purchaser price","2.37e-09","0.00e+00","2.37e-09","541511"
541511,"Custom Computer Programming Services","HFC-32","kg/2021 USD, purchaser price","2.13e-07","0.00e+00","2.13e-07","541511"
541511,"Custom Computer Programming Services","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","3.55e-07","0.00e+00","3.55e-07","541511"
