-07","1.35e-07","2.36e-07","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","HFC-134a","kg/2021 USD, purchaser price","2.81e-07","3.45e-07","6.26e-07","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","HFC-143a","kg/2021 USD, purchaser price","3.79e-08","5.02e-08","8.81e-08","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","HFC-23","kg/2021 USD, purchaser price","1.78e-08","3.80e-09","2.16e-08","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","HFC-236fa","kg/2021 USD, purchaser price","6.82e-10","9.05e-10","1.59e-09","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","HFC-32","kg/2021 USD, purchaser price","6.13e-08","8.13e-08","1.43e-07","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.02e-07","1.36e-07","2.38e-07","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","Methane","kg/2021 USD, purchaser price","2.98e-04","1.86e-04","4.84e-04","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","Nitrogen trifluoride","kg/2021 USD, purchaser price","6.64e-09","5.85e-10","7.22e-09","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","Nitrous oxide","kg/2021 USD, purchaser price","1.31e-05","8.00e-06","2.11e-05","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.85e-09","1.63e-10","2.01e-09","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","Perfluoropropane","kg/2021 USD, purchaser price","2.15e-09","1.90e-10","2.34e-09","334118"
334118,"Computer Terminal and Other Computer Peripheral Equipment Manufacturing","Sulfur hexafluoride","kg/2021 USD, purchaser price","2.21e-08","4.26e-09","2.64e-08","334118"
334210,"Telephone Apparatus Manufacturing","Carbon dioxide","kg/2021 USD, purchaser price","6.59e-02","1.05e-01","1.71e-01","334210"
334210,"Telephone Apparatus Manufacturing","Carbon tetrafluoride","kg/2021 USD, purchaser price","8.34e-08","2.09e-08","1.04e-07","334210"
334210,"Telephone Apparatus Manufacturing","Hexafluoroethane","kg/2021 USD, purchaser price","2.78e-08","5.36e-09","3.32e-08","334210"
334210,"Telephone Apparatus Manufacturing","HFC-125","kg/2021 USD, purchaser price","1.33e-07","3.28e-07","4.61e-07","334210"
334210,"Telephone Apparatus Manufacturing","HFC-134a","kg/2021 USD, purchaser price","3.48e-07","8.40e-07","1.19e-06","334210"
334210,"Telephone Apparatus Manufacturing","HFC-143a","kg/2021 USD, purchaser price","4.96e-08","1.22e-07","1.72e-07","334210"
334210,"Telephone Apparatus Manufacturing","HFC-23","kg/2021 USD, purchaser price","1.33e-08","1.02e-08","2.35e-08","334210"
334210,"Telephone Apparatus Manufacturing","HFC-236fa","kg/2021 USD, purchaser price","8.95e-10","2.20e-09","3.10e-09","334210"
