.35e-10","315000"
315110,"Hosiery and Sock Mills","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","4.38e-08","1.88e-07","2.32e-07","315000"
315110,"Hosiery and Sock Mills","Carbon tetrafluoride","kg/2021 USD, purchaser price","5.37e-09","9.06e-09","1.44e-08","315000"
315110,"Hosiery and Sock Mills","HFC-125","kg/2021 USD, purchaser price","4.35e-08","1.87e-07","2.31e-07","315000"
315110,"Hosiery and Sock Mills","HFC-236fa","kg/2021 USD, purchaser price","2.92e-10","1.26e-09","1.55e-09","315000"
315110,"Hosiery and Sock Mills","HFC-143a","kg/2021 USD, purchaser price","1.62e-08","6.97e-08","8.59e-08","315000"
315110,"Hosiery and Sock Mills","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.19e-10","1.68e-10","2.87e-10","315000"
315110,"Hosiery and Sock Mills","Sulfur hexafluoride","kg/2021 USD, purchaser price","2.46e-09","6.90e-09","9.36e-09","315000"
315110,"Hosiery and Sock Mills","Methane","kg/2021 USD, purchaser price","1.76e-04","2.82e-04","4.59e-04","315000"
315110,"Hosiery and Sock Mills","HFC-134a","kg/2021 USD, purchaser price","1.12e-07","4.80e-07","5.91e-07","315000"
315110,"Hosiery and Sock Mills","Nitrogen trifluoride","kg/2021 USD, purchaser price","4.26e-10","6.04e-10","1.03e-09","315000"
315190,"Other Apparel Knitting Mills","Perfluoropropane","kg/2021 USD, purchaser price","1.38e-10","1.96e-10","3.35e-10","315000"
315190,"Other Apparel Knitting Mills","Sulfur hexafluoride","kg/2021 USD, purchaser price","2.46e-09","6.90e-09","9.36e-09","315000"
315190,"Other Apparel Knitting Mills","Carbon dioxide","kg/2021 USD, purchaser price","4.56e-02","7.83e-02","1.24e-01","315000"
315190,"Other Apparel Knitting Mills","HFC-236fa","kg/2021 USD, purchaser price","2.92e-10","1.26e-09","1.55e-09","315000"
315190,"Other Apparel Knitting Mills","HFC-23","kg/2021 USD, purchaser price","3.20e-09","3.70e-09","6.91e-09","315000"
315190,"Other Apparel Knitting Mills","Carbon tetrafluoride","kg/2021 USD, purchaser price","5.37e-09","9.06e-09","1.44e-08","315000"
315190,"Other Apparel Knitting Mills","Nitrous oxide","kg/2021 USD, purchaser price","1.32e-05","1.12e-05","2.44e-05","315000"
315190,"Other Apparel Knitting Mills","Methane","kg/2021 USD, purchaser price","1.76e-04","2.82e-04","4.59e-04","315000"
315190,"Other Apparel Knitting Mills","Hexafluoroethane","kg/2021 USD, purchaser price","1.42e-09","2.22e-09","3.64e-09","315000"
315190,"Other Apparel Knitting Mills","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.19e-10","1.68e-10","2.87e-10","315000"
315190,"Other Apparel Knitting Mills","HFC-32","kg/2021 USD, purchaser price","2.62e-08","1.13e-07","1.39e-07","315000"
315190,"Other Apparel Knitting Mills","HFC-125","kg/2021 USD, purchaser price","4.35e-08","1.87e-07","2.31e-07","315000"
315190,"Other Apparel Knitting Mills","HFC-143a","kg/2021 USD, purchaser price","1.62e-08","6.97e-08","8.59e-08","315000"
315190,"Other Apparel Knitting Mills","HFC-134a","kg/2021 USD, purchaser price","1.12e-07","4.80e-07","5.91e-07","315000"
315190,"Other Apparel Knitting Mills","Nitrogen trifluoride","kg/2021 USD, purchaser price","4.26e-10","6.04e-10","1.03e-09","315000"
315190,"Other Apparel Knitting Mills","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","4.38e-08","1.88e-07","2.32e-07","315000"
315210,"Cut and Sew Apparel Contractors","Nitrous oxide","kg/2021 USD, purchaser price","1.32e-05","1.12e-05","2.44e-05","315000"
315210,"Cut and Sew Apparel Contractors","Perfluoropropane","kg/2021 USD, purchaser price","1.38e-10","1.96e-10","3.35e-10","315000"
315210,"Cut and Sew Apparel Contractors","Perfluorocyclobutane","kg/2021 USD, purchaser price","1.19e-10","1.68e-10","2.87e-10","315000"
315210,"Cut and Sew Apparel Contractors","Sulfur hexafluoride","kg/2021 USD, purchaser price","2.46e-09","6.90e-09","9.36e-09","315000"
315210,"Cut and Sew Apparel Contractors","Methane","kg/2021 USD, purchaser price","1.76e-04","2.82e-04","4.59e-04","315000"
315210,"Cut and Sew Apparel Contractors","HFC-32","kg/2021 USD, purchaser price","2.62e-08","1.13e-07","1.39e-07","315000"
315210,"Cut and Sew Apparel Contractors","Carbon dioxide","kg/2021 USD, purchaser price","4.56e-02","7.83e-02","1.24e-01","315000"
315210,"Cut and Sew Apparel Contractors","Nitrogen trifluoride","kg/2021 USD, purchaser price","4.26e-10","6.04e-10","1.03e-09","315000"
315210,"Cut and Sew Apparel Contractors","HFC-23","kg/2021 USD, purchaser price","3.20e-09","3.70e-09","6.91e-09","315000"
315210,"Cut and Sew Apparel Contractors","Carbon tetrafluoride","kg/2021 USD, purchaser price","5.37e-09","9.06e-09","1.44e-08","315000"
315210,"Cut and Sew Apparel Contractors","HFC-125","kg/2021 USD, purchaser price","4.35e-08","1.87e-07","2.31e-07","315000"
315210,"Cut and Sew Apparel Contractors","Hexafluoroethane","kg/2021 USD, purchaser price","1.42e-09","2.22e-09","3.64e-09","315000"
315210,"Cut and Sew Apparel Contractors","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","4.38e-08","1.88e-07","2.32e-07","315000"
315210,"Cut and Sew Apparel Contractors","HFC-134a","kg/2021 USD, purchaser price","1.12e-07","4.80e-07","5.91e-07","315000"
315210,"Cut and Sew Apparel Contractors","HFC-236fa","kg/2021 USD, purchaser price","2.92e-10","1.26e-09","1.55e-09","315000"
