-134a","kg/2021 USD, purchaser price","3.66e-07","1.62e-07","5.28e-07","33441A"
334417,"Electronic Connector Manufacturing","Perfluoropropane","kg/2021 USD, purchaser price","4.91e-09","8.22e-11","4.99e-09","33441A"
334417,"Electronic Connector Manufacturing","Nitrogen trifluoride","kg/2021 USD, purchaser price","1.51e-08","2.53e-10","1.54e-08","33441A"
334417,"Electronic Connector Manufacturing","HFC-32","kg/2021 USD, purchaser price","6.91e-08","3.81e-08","1.07e-07","33441A"
334417,"Electronic Connector Manufacturing","HFC-143a","kg/2021 USD, purchaser price","4.27e-08","2.35e-08","6.62e-08","33441A"
334417,"Electronic Connector Manufacturing","Sulfur hexafluoride","kg/2021 USD, purchaser price","6.20e-08","1.55e-09","6.36e-08","33441A"
334418,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","Carbon dioxide","kg/2021 USD, purchaser price","1.03e-01","3.18e-02","1.35e-01","334418"
334418,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","Carbon tetrafluoride","kg/2021 USD, purchaser price","3.31e-07","4.12e-09","3.36e-07","334418"
334418,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","Hexafluoroethane","kg/2021 USD, purchaser price","1.16e-07","1.04e-09","1.17e-07","334418"
334418,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","HFC-125","kg/2021 USD, purchaser price","1.26e-07","7.62e-08","2.02e-07","334418"
334418,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","HFC-134a","kg/2021 USD, purchaser price","3.62e-07","1.95e-07","5.57e-07","334418"
334418,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","HFC-143a","kg/2021 USD, purchaser price","4.70e-08","2.84e-08","7.54e-08","334418"
334418,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","HFC-23","kg/2021 USD, purchaser price","5.03e-08","2.19e-09","5.25e-08","334418"
334418,"Printed Circuit Assembly (Electronic Assembly) Manufacturing","HFC-236fa","kg/2021 USD, purchaser price","8.48e-10","5.12e-10","1.36e-09","334418"
