ne","kg/2021 USD, purchaser price","7.97e-11","0.00e+00","7.97e-11","522A00"
522291,"Consumer Lending","HFC-236fa","kg/2021 USD, purchaser price","8.71e-10","0.00e+00","8.71e-10","522A00"
522291,"Consumer Lending","Perfluoropropane","kg/2021 USD, purchaser price","9.30e-11","0.00e+00","9.30e-11","522A00"
522291,"Consumer Lending","Hexafluoroethane","kg/2021 USD, purchaser price","1.26e-09","0.00e+00","1.26e-09","522A00"
522291,"Consumer Lending","Sulfur hexafluoride","kg/2021 USD, purchaser price","3.58e-09","0.00e+00","3.58e-09","522A00"
522291,"Consumer Lending","Methane","kg/2021 USD, purchaser price","2.46e-04","0.00e+00","2.46e-04","522A00"
522291,"Consumer Lending","HFC-143a","kg/2021 USD, purchaser price","4.83e-08","0.00e+00","4.83e-08","522A00"
522291,"Consumer Lending","HFC-125","kg/2021 USD, purchaser price","1.30e-07","0.00e+00","1.30e-07","522A00"
522291,"Consumer Lending","Nitrogen trifluoride","kg/2021 USD, purchaser price","2.86e-10","0.00e+00","2.86e-10","522A00"
522292,"Real Estate Credit","Carbon dioxide","kg/2021 USD, purchaser price","5.52e-02","0.00e+00","5.52e-02","522A00"
522292,"Real Estate Credit","HFC-134a","kg/2021 USD, purchaser price","3.32e-07","0.00e+00","3.32e-07","522A00"
522292,"Real Estate Credit","HFC-32","kg/2021 USD, purchaser price","7.83e-08","0.00e+00","7.83e-08","522A00"
522292,"Real Estate Credit","Sulfur hexafluoride","kg/2021 USD, purchaser price","3.58e-09","0.00e+00","3.58e-09","522A00"
522292,"Real Estate Credit","HFC-125","kg/2021 USD, purchaser price","1.30e-07","0.00e+00","1.30e-07","522A00"
522292,"Real Estate Credit","HFC-236fa","kg/2021 USD, purchaser price","8.71e-10","0.00e+00","8.71e-10","522A00"
522292,"Real Estate Credit","Perfluoropropane","kg/2021 USD, purchaser price","9.30e-11","0.00e+00","9.30e-11","522A00"
522292,"Real Estate Credit","Hexafluoroethane","kg/2021 USD, purchaser price","1.26e-09","0.00e+00","1.26e-09","522A00"
522292,"Real Estate Credit","HFC-23","kg/2021 USD, purchaser price","2.55e-09","0.00e+00","2.55e-09","522A00"
522292,"Real Estate Credit","Perfluorocyclobutane","kg/2021 USD, purchaser price","7.97e-11","0.00e+00","7.97e-11","522A00"
522292,"Real Estate Credit","Carbon tetrafluoride","kg/2021 USD, purchaser price","5.67e-09","0.00e+00","5.67e-09","522A00"
522292,"Real Estate Credit","HFC-143a","kg/2021 USD, purchaser price","4.83e-08","0.00e+00","4.83e-08","522A00"
522292,"Real Estate Credit","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.31e-07","0.00e+00","1.31e-07","522A00"
522292,"Real Estate Credit","Methane","kg/2021 USD, purchaser price","2.46e-04","0.00e+00","2.46e-04","522A00"
522292,"Real Estate Credit","Nitrogen trifluoride","kg/2021 USD, purchaser price","2.86e-10","0.00e+00","2.86e-10","522A00"
522292,"Real Estate Credit","Nitrous oxide","kg/2021 USD, purchaser price","5.65e-06","0.00e+00","5.65e-06","522A00"
522293,"International Trade Financing","Carbon tetrafluoride","kg/2021 USD, purchaser price","5.67e-09","0.00e+00","5.67e-09","522A00"
522293,"International Trade Financing","HFC-32","kg/2021 USD, purchaser price","7.83e-08","0.00e+00","7.83e-08","522A00"
522293,"International Trade Financing","HFC-125","kg/2021 USD, purchaser price","1.30e-07","0.00e+00","1.30e-07","522A00"
522293,"International Trade Financing","HFC-134a","kg/2021 USD, purchaser price","3.32e-07","0.00e+00","3.32e-07","522A00"
522293,"International Trade Financing","Perfluoropropane","kg/2021 USD, purchaser price","9.30e-11","0.00e+00","9.30e-11","522A00"
522293,"International Trade Financing","Hexafluoroethane","kg/2021 USD, purchaser price","1.26e-09","0.00e+00","1.26e-09","522A00"
522293,"International Trade Financing","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.31e-07","0.00e+00","1.31e-07","522A00"
522293,"International Trade Financing","Carbon dioxide","kg/2021 USD, purchaser price","5.52e-02","0.00e+00","5.52e-02","522A00"
522293,"International Trade Financing","HFC-236fa","kg/2021 USD, purchaser price","8.71e-10","0.00e+00","8.71e-10","522A00"
522293,"International Trade Financing","HFC-143a","kg/2021 USD, purchaser price","4.83e-08","0.00e+00","4.83e-08","522A00"
522293,"International Trade Financing","Nitrous oxide","kg/2021 USD, purchaser price","5.65e-06","0.00e+00","5.65e-06","522A00"
522293,"International Trade Financing","HFC-23","kg/2021 USD, purchaser price","2.55e-09","0.00e+00","2.55e-09","522A00"
522293,"International Trade Financing","Methane","kg/2021 USD, purchaser price","2.46e-04","0.00e+00","2.46e-04","522A00"
522293,"International Trade Financing","Sulfur hexafluoride","kg/2021 USD, purchaser price","3.58e-09","0.00e+00","3.58e-09","522A00"
522293,"International Trade Financing","Perfluorocyclobutane","kg/2021 USD, purchaser price","7.97e-11","0.00e+00","7.97e-11","522A00"
522293,"International Trade Financing","Nitrogen trifluoride","kg/2021 USD, purchaser price","2.86e-10","0.00e+00","2.86e-10","522A00"
522294,"Secondary Market Financing","Carbon tetrafluoride","kg/2021 USD, purchaser price","5.67e-09","0.00e+00","5.67e-09","522A00"
522294,"Secondary Market Financing","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.31e-07","0.00e+00","1.31e-07","522A00"
522294,"Secondary Market Financing","HFC-236fa","kg/2021 USD, purchaser price","8.71e-10","0.00e+00","8.71e-10","522A00"
522294,"Secondary Market Financing","HFC-32","kg/2021 USD, purchaser price","7.83e-08","0.00e+00","7.83e-08","522A00"
522294,"Secondary Market Financing","Hexafluoroethane","kg/2021 USD, purchaser price","1.26e-09","0.00e+00","1.26e-09","522A00"
522294,"Secondary Market Financing","Carbon dioxide","kg/2021 USD, purchaser price","5.52e-02","0.00e+00","5.52e-02","522A00"
522294,"Secondary Market Financing","Methane","kg/2021 USD, purchaser price","2.46e-04","0.00e+00","2.46e-04","522A00"
522294,"Secondary Market Financing","Perfluoropropane","kg/2021 USD, purchaser price","9.30e-11","0.00e+00","9.30e-11","522A00"
522294,"Secondary Market Financing","HFC-143a","kg/2021 USD, purchaser price","4.83e-08","0.00e+00","4.83e-08","522A00"
522294,"Secondary Market Financing","Nitrous oxide","kg/2021 USD, purchaser price","5.65e-06","0.00e+00","5.65e-06","522A00"
522294,"Secondary Market Financing","Perfluorocyclobutane","kg/2021 USD, purchaser price","7.97e-11","0.00e+00","7.97e-11","522A00"
522294,"Secondary Market Financing","HFC-134a","kg/2021 USD, purchaser price","3.32e-07","0.00e+00","3.32e-07","522A00"
522294,"Secondary Market Financing","Nitrogen trifluoride","kg/2021 USD, purchaser price","2.86e-10","0.00e+00","2.86e-10","522A00"
522294,"Secondary Market Financing","Sulfur hexafluoride","kg/2021 USD, purchaser price","3.58e-09","0.00e+00","3.58e-09","522A00"
522294,"Secondary Market Financing","HFC-125","kg/2021 USD, purchaser price","1.30e-07","0.00e+00","1.30e-07","522A00"
